SU3_ADJOINT_SWAP_TABLE_V1
# Eq8 convention: B(g1,g2)[in] = sum_out W[out,in] B(g2,g1)[out]
# Irrep convention: SU(3) Dynkin labels p q; adjoint=(1,1)
# Vertex convention: isometric real CG maps; multiplicities are zero-based
# Self vertex mult=0: normalized action v tensor X -> rho(X)v (except 8x8)
# 8x8->8: mult=0 Jordan/symmetric, mult=1 Lie-bracket/antisymmetric
NC 3
ADJOINT_PQ 1 1
MAX_PREFIX_GLUONS 6
NBLOCKS 354
NPATHS 1165
NVALUES 5673
BEGIN_BLOCKS
# block left_p left_q right_p right_q size
173 0 2 8 0 0 0 0
173 1 3 6 0 0 0 0
174 0 3 6 0 0 0 0
175 0 1 7 0 0 0 0
175 1 2 5 0 0 0 0
176 0 1 7 0 0 0 0
176 1 2 8 0 0 0 0
177 0 2 5 0 0 0 0
178 0 1 7 0 0 0 0
178 1 1 7 0 1 0 0
178 2 2 5 0 0 0 0
178 3 2 8 0 0 0 0
178 4 3 6 0 0 0 0
178 5 3 6 1 0 0 0
179 0 2 8 0 0 0 0
180 0 1 7 0 0 0 0
180 1 2 5 0 0 0 0
180 2 2 5 0 1 0 0
180 3 3 6 0 0 0 0
180 4 3 6 1 0 0 0
180 5 4 4 0 0 0 0
181 0 1 7 0 0 0 0
181 1 2 8 0 0 0 0
181 2 2 8 0 1 0 0
181 3 3 6 0 0 0 0
181 4 3 6 1 0 0 0
181 5 4 7 0 0 0 0
182 0 2 5 0 0 0 0
182 1 4 4 0 0 0 0
183 0 1 7 0 0 0 0
183 1 2 5 0 0 0 0
183 2 2 8 0 0 0 0
183 3 3 6 0 0 0 0
183 4 3 6 0 1 0 0
183 5 3 6 1 0 0 0
183 6 3 6 1 1 0 0
183 7 4 4 0 0 0 0
183 8 4 7 0 0 0 0
183 9 5 5 0 0 0 0
184 0 2 8 0 0 0 0
184 1 4 7 0 0 0 0
185 0 2 5 0 0 0 0
185 1 3 6 0 0 0 0
185 2 3 6 1 0 0 0
185 3 4 4 0 0 0 0
185 4 4 4 0 1 0 0
185 5 5 5 0 0 0 0
186 0 2 8 0 0 0 0
186 1 3 6 0 0 0 0
186 2 3 6 1 0 0 0
186 3 4 7 0 0 0 0
186 4 4 7 0 1 0 0
186 5 5 5 0 0 0 0
187 0 4 4 0 0 0 0
188 0 3 6 0 0 0 0
188 1 3 6 1 0 0 0
188 2 4 4 0 0 0 0
188 3 4 7 0 0 0 0
188 4 5 5 0 0 0 0
188 5 5 5 0 1 0 0
189 0 4 7 0 0 0 0
190 0 4 4 0 0 0 0
190 1 5 5 0 0 0 0
191 0 4 7 0 0 0 0
191 1 5 5 0 0 0 0
192 0 5 5 0 0 0 0
193 0 3 6 0 0 0 0
194 0 3 6 0 0 0 0
194 1 4 4 0 0 0 0
195 0 3 6 0 0 0 0
195 1 4 7 0 0 0 0
196 0 4 4 0 0 0 0
197 0 3 6 0 0 0 0
197 1 3 6 0 1 0 0
197 2 4 4 0 0 0 0
197 3 4 7 0 0 0 0
197 4 5 5 0 0 0 0
197 5 5 5 1 0 0 0
198 0 4 7 0 0 0 0
199 0 3 6 0 0 0 0
199 1 4 4 0 0 0 0
199 2 4 4 0 1 0 0
199 3 5 5 0 0 0 0
199 4 5 5 1 0 0 0
199 5 6 3 0 0 0 0
200 0 3 6 0 0 0 0
200 1 4 7 0 0 0 0
200 2 4 7 0 1 0 0
200 3 5 5 0 0 0 0
200 4 5 5 1 0 0 0
200 5 6 6 0 0 0 0
201 0 4 4 0 0 0 0
201 1 6 3 0 0 0 0
202 0 3 6 0 0 0 0
202 1 4 4 0 0 0 0
202 2 4 7 0 0 0 0
202 3 5 5 0 0 0 0
202 4 5 5 0 1 0 0
202 5 5 5 1 0 0 0
202 6 5 5 1 1 0 0
202 7 6 3 0 0 0 0
202 8 6 6 0 0 0 0
202 9 7 4 0 0 0 0
203 0 4 7 0 0 0 0
203 1 6 6 0 0 0 0
204 0 4 4 0 0 0 0
204 1 5 5 0 0 0 0
204 2 5 5 1 0 0 0
204 3 6 3 0 0 0 0
204 4 6 3 0 1 0 0
204 5 7 4 0 0 0 0
205 0 4 7 0 0 0 0
205 1 5 5 0 0 0 0
205 2 5 5 1 0 0 0
205 3 6 6 0 0 0 0
205 4 6 6 0 1 0 0
205 5 7 4 0 0 0 0
206 0 6 3 0 0 0 0
207 0 5 5 0 0 0 0
207 1 5 5 1 0 0 0
207 2 6 3 0 0 0 0
207 3 6 6 0 0 0 0
207 4 7 4 0 0 0 0
207 5 7 4 0 1 0 0
208 0 6 6 0 0 0 0
209 0 6 3 0 0 0 0
209 1 7 4 0 0 0 0
210 0 6 6 0 0 0 0
210 1 7 4 0 0 0 0
211 0 7 4 0 0 0 0
212 0 4 4 0 0 0 0
213 0 4 4 0 0 0 0
213 1 5 2 0 0 0 0
214 0 4 4 0 0 0 0
214 1 5 5 0 0 0 0
215 0 5 2 0 0 0 0
216 0 4 4 0 0 0 0
216 1 4 4 0 1 0 0
216 2 5 2 0 0 0 0
216 3 5 5 0 0 0 0
216 4 6 3 0 0 0 0
216 5 6 3 1 0 0 0
217 0 5 5 0 0 0 0
218 0 4 4 0 0 0 0
218 1 5 2 0 0 0 0
218 2 5 2 0 1 0 0
218 3 6 3 0 0 0 0
218 4 6 3 1 0 0 0
218 5 7 1 0 0 0 0
219 0 4 4 0 0 0 0
219 1 5 5 0 0 0 0
219 2 5 5 0 1 0 0
219 3 6 3 0 0 0 0
219 4 6 3 1 0 0 0
219 5 7 4 0 0 0 0
220 0 5 2 0 0 0 0
220 1 7 1 0 0 0 0
221 0 4 4 0 0 0 0
221 1 5 2 0 0 0 0
221 2 5 5 0 0 0 0
221 3 6 3 0 0 0 0
221 4 6 3 0 1 0 0
221 5 6 3 1 0 0 0
221 6 6 3 1 1 0 0
221 7 7 1 0 0 0 0
221 8 7 4 0 0 0 0
221 9 8 2 0 0 0 0
222 0 5 5 0 0 0 0
222 1 7 4 0 0 0 0
223 0 5 2 0 0 0 0
223 1 6 3 0 0 0 0
223 2 6 3 1 0 0 0
223 3 7 1 0 0 0 0
223 4 7 1 0 1 0 0
223 5 8 2 0 0 0 0
224 0 5 5 0 0 0 0
224 1 6 3 0 0 0 0
224 2 6 3 1 0 0 0
224 3 7 4 0 0 0 0
224 4 7 4 0 1 0 0
224 5 8 2 0 0 0 0
225 0 6 3 0 0 0 0
225 1 6 3 1 0 0 0
225 2 7 1 0 0 0 0
225 3 7 4 0 0 0 0
225 4 8 2 0 0 0 0
225 5 8 2 0 1 0 0
226 0 7 4 0 0 0 0
227 0 7 1 0 0 0 0
227 1 8 2 0 0 0 0
228 0 7 4 0 0 0 0
228 1 8 2 0 0 0 0
229 0 8 2 0 0 0 0
230 0 5 2 0 0 0 0
231 0 5 2 0 0 0 0
231 1 6 0 0 0 0 0
232 0 5 2 0 0 0 0
232 1 6 3 0 0 0 0
233 0 5 2 0 0 0 0
233 1 5 2 0 1 0 0
233 2 6 0 0 0 0 0
233 3 6 3 0 0 0 0
233 4 7 1 0 0 0 0
233 5 7 1 1 0 0 0
234 0 6 3 0 0 0 0
235 0 5 2 0 0 0 0
235 1 6 0 0 0 0 0
235 2 7 1 0 0 0 0
235 3 7 1 1 0 0 0
236 0 5 2 0 0 0 0
236 1 6 3 0 0 0 0
236 2 6 3 0 1 0 0
236 3 7 1 0 0 0 0
236 4 7 1 1 0 0 0
236 5 8 2 0 0 0 0
237 0 5 2 0 0 0 0
237 1 6 0 0 0 0 0
237 2 6 3 0 0 0 0
237 3 7 1 0 0 0 0
237 4 7 1 0 1 0 0
237 5 7 1 1 0 0 0
237 6 7 1 1 1 0 0
237 7 8 2 0 0 0 0
237 8 9 0 0 0 0 0
238 0 6 3 0 0 0 0
238 1 8 2 0 0 0 0
239 0 6 3 0 0 0 0
239 1 7 1 0 0 0 0
239 2 7 1 1 0 0 0
239 3 8 2 0 0 0 0
239 4 8 2 0 1 0 0
239 5 9 0 0 0 0 0
240 0 7 1 0 0 0 0
240 1 7 1 1 0 0 0
240 2 8 2 0 0 0 0
240 3 9 0 0 0 0 0
241 0 8 2 0 0 0 0
242 0 8 2 0 0 0 0
242 1 9 0 0 0 0 0
243 0 1 7 0 0 0 0
244 0 0 9 0 0 0 0
244 1 1 7 0 0 0 0
244 2 1 10 0 0 0 0
244 3 2 8 0 0 0 0
245 0 1 10 0 0 0 0
246 0 0 9 0 0 0 0
246 1 1 7 0 0 0 0
246 2 1 7 0 1 0 0
246 3 2 8 0 0 0 0
247 0 0 9 0 0 0 0
247 1 1 10 0 0 0 0
247 2 1 10 0 1 0 0
247 3 2 8 0 0 0 0
248 0 1 7 0 0 0 0
249 0 0 9 0 0 0 0
249 1 1 7 0 0 0 0
249 2 1 10 0 0 0 0
249 3 2 8 0 0 0 0
249 4 2 8 0 1 0 0
250 0 1 10 0 0 0 0
251 0 1 7 0 0 0 0
251 1 2 8 0 0 0 0
252 0 1 10 0 0 0 0
252 1 2 8 0 0 0 0
253 0 2 8 0 0 0 0
254 0 1 7 0 0 0 0
255 0 0 9 0 0 0 0
255 1 1 7 0 0 0 0
255 2 1 10 0 0 0 0
255 3 2 8 0 0 0 0
255 4 2 8 1 0 0 0
256 0 1 10 0 0 0 0
257 0 0 9 0 0 0 0
257 1 1 7 0 0 0 0
257 2 1 7 0 1 0 0
257 3 2 8 0 0 0 0
257 4 2 8 1 0 0 0
257 5 3 6 0 0 0 0
258 0 0 9 0 0 0 0
258 1 1 10 0 0 0 0
258 2 1 10 0 1 0 0
258 3 2 8 0 0 0 0
258 4 2 8 1 0 0 0
258 5 3 9 0 0 0 0
259 0 1 7 0 0 0 0
259 1 3 6 0 0 0 0
260 0 0 9 0 0 0 0
260 1 1 7 0 0 0 0
260 2 1 10 0 0 0 0
260 3 2 8 0 0 0 0
260 4 2 8 0 1 0 0
260 5 2 8 1 0 0 0
260 6 2 8 1 1 0 0
260 7 3 6 0 0 0 0
260 8 3 9 0 0 0 0
260 9 4 7 0 0 0 0
261 0 1 10 0 0 0 0
261 1 3 9 0 0 0 0
262 0 1 7 0 0 0 0
262 1 2 8 0 0 0 0
262 2 2 8 1 0 0 0
262 3 3 6 0 0 0 0
262 4 3 6 0 1 0 0
262 5 4 7 0 0 0 0
263 0 1 10 0 0 0 0
263 1 2 8 0 0 0 0
263 2 2 8 1 0 0 0
263 3 3 9 0 0 0 0
263 4 3 9 0 1 0 0
263 5 4 7 0 0 0 0
264 0 3 6 0 0 0 0
265 0 2 8 0 0 0 0
265 1 2 8 1 0 0 0
265 2 3 6 0 0 0 0
265 3 3 9 0 0 0 0
265 4 4 7 0 0 0 0
265 5 4 7 0 1 0 0
266 0 3 9 0 0 0 0
267 0 3 6 0 0 0 0
267 1 4 7 0 0 0 0
268 0 3 9 0 0 0 0
268 1 4 7 0 0 0 0
269 0 4 7 0 0 0 0
270 0 2 8 0 0 0 0
271 0 2 8 0 0 0 0
271 1 3 6 0 0 0 0
272 0 2 8 0 0 0 0
272 1 3 9 0 0 0 0
273 0 3 6 0 0 0 0
274 0 2 8 0 0 0 0
274 1 2 8 0 1 0 0
274 2 3 6 0 0 0 0
274 3 3 9 0 0 0 0
274 4 4 7 0 0 0 0
274 5 4 7 1 0 0 0
275 0 3 9 0 0 0 0
276 0 2 8 0 0 0 0
276 1 3 6 0 0 0 0
276 2 3 6 0 1 0 0
276 3 4 7 0 0 0 0
276 4 4 7 1 0 0 0
276 5 5 5 0 0 0 0
277 0 2 8 0 0 0 0
277 1 3 9 0 0 0 0
277 2 3 9 0 1 0 0
277 3 4 7 0 0 0 0
277 4 4 7 1 0 0 0
277 5 5 8 0 0 0 0
278 0 3 6 0 0 0 0
278 1 5 5 0 0 0 0
279 0 2 8 0 0 0 0
279 1 3 6 0 0 0 0
279 2 3 9 0 0 0 0
279 3 4 7 0 0 0 0
279 4 4 7 0 1 0 0
279 5 4 7 1 0 0 0
279 6 4 7 1 1 0 0
279 7 5 5 0 0 0 0
279 8 5 8 0 0 0 0
279 9 6 6 0 0 0 0
280 0 3 9 0 0 0 0
280 1 5 8 0 0 0 0
281 0 3 6 0 0 0 0
281 1 4 7 0 0 0 0
281 2 4 7 1 0 0 0
281 3 5 5 0 0 0 0
281 4 5 5 0 1 0 0
281 5 6 6 0 0 0 0
282 0 3 9 0 0 0 0
282 1 4 7 0 0 0 0
282 2 4 7 1 0 0 0
282 3 5 8 0 0 0 0
282 4 5 8 0 1 0 0
282 5 6 6 0 0 0 0
283 0 5 5 0 0 0 0
284 0 4 7 0 0 0 0
284 1 4 7 1 0 0 0
284 2 5 5 0 0 0 0
284 3 5 8 0 0 0 0
284 4 6 6 0 0 0 0
284 5 6 6 0 1 0 0
285 0 5 8 0 0 0 0
286 0 5 5 0 0 0 0
286 1 6 6 0 0 0 0
287 0 5 8 0 0 0 0
287 1 6 6 0 0 0 0
288 0 6 6 0 0 0 0
289 0 4 7 0 0 0 0
290 0 4 7 0 0 0 0
290 1 5 5 0 0 0 0
291 0 4 7 0 0 0 0
291 1 5 8 0 0 0 0
292 0 5 5 0 0 0 0
293 0 4 7 0 0 0 0
293 1 4 7 0 1 0 0
293 2 5 5 0 0 0 0
293 3 5 8 0 0 0 0
293 4 6 6 0 0 0 0
293 5 6 6 1 0 0 0
294 0 5 8 0 0 0 0
295 0 4 7 0 0 0 0
295 1 5 5 0 0 0 0
295 2 5 5 0 1 0 0
295 3 6 6 0 0 0 0
295 4 6 6 1 0 0 0
295 5 7 4 0 0 0 0
296 0 4 7 0 0 0 0
296 1 5 8 0 0 0 0
296 2 5 8 0 1 0 0
296 3 6 6 0 0 0 0
296 4 6 6 1 0 0 0
296 5 7 7 0 0 0 0
297 0 5 5 0 0 0 0
297 1 7 4 0 0 0 0
298 0 4 7 0 0 0 0
298 1 5 5 0 0 0 0
298 2 5 8 0 0 0 0
298 3 6 6 0 0 0 0
298 4 6 6 0 1 0 0
298 5 6 6 1 0 0 0
298 6 6 6 1 1 0 0
298 7 7 4 0 0 0 0
298 8 7 7 0 0 0 0
298 9 8 5 0 0 0 0
299 0 5 8 0 0 0 0
299 1 7 7 0 0 0 0
300 0 5 5 0 0 0 0
300 1 6 6 0 0 0 0
300 2 6 6 1 0 0 0
300 3 7 4 0 0 0 0
300 4 7 4 0 1 0 0
300 5 8 5 0 0 0 0
301 0 5 8 0 0 0 0
301 1 6 6 0 0 0 0
301 2 6 6 1 0 0 0
301 3 7 7 0 0 0 0
301 4 7 7 0 1 0 0
301 5 8 5 0 0 0 0
302 0 7 4 0 0 0 0
303 0 6 6 0 0 0 0
303 1 6 6 1 0 0 0
303 2 7 4 0 0 0 0
303 3 7 7 0 0 0 0
303 4 8 5 0 0 0 0
303 5 8 5 0 1 0 0
304 0 7 7 0 0 0 0
305 0 7 4 0 0 0 0
305 1 8 5 0 0 0 0
306 0 7 7 0 0 0 0
306 1 8 5 0 0 0 0
307 0 8 5 0 0 0 0
308 0 5 5 0 0 0 0
309 0 5 5 0 0 0 0
309 1 6 3 0 0 0 0
310 0 5 5 0 0 0 0
310 1 6 6 0 0 0 0
311 0 6 3 0 0 0 0
312 0 5 5 0 0 0 0
312 1 5 5 0 1 0 0
312 2 6 3 0 0 0 0
312 3 6 6 0 0 0 0
312 4 7 4 0 0 0 0
312 5 7 4 1 0 0 0
313 0 6 6 0 0 0 0
314 0 5 5 0 0 0 0
314 1 6 3 0 0 0 0
314 2 6 3 0 1 0 0
314 3 7 4 0 0 0 0
314 4 7 4 1 0 0 0
314 5 8 2 0 0 0 0
315 0 5 5 0 0 0 0
315 1 6 6 0 0 0 0
315 2 6 6 0 1 0 0
315 3 7 4 0 0 0 0
315 4 7 4 1 0 0 0
315 5 8 5 0 0 0 0
316 0 6 3 0 0 0 0
316 1 8 2 0 0 0 0
317 0 5 5 0 0 0 0
317 1 6 3 0 0 0 0
317 2 6 6 0 0 0 0
317 3 7 4 0 0 0 0
317 4 7 4 0 1 0 0
317 5 7 4 1 0 0 0
317 6 7 4 1 1 0 0
317 7 8 2 0 0 0 0
317 8 8 5 0 0 0 0
317 9 9 3 0 0 0 0
318 0 6 6 0 0 0 0
318 1 8 5 0 0 0 0
319 0 6 3 0 0 0 0
319 1 7 4 0 0 0 0
319 2 7 4 1 0 0 0
319 3 8 2 0 0 0 0
319 4 8 2 0 1 0 0
319 5 9 3 0 0 0 0
320 0 6 6 0 0 0 0
320 1 7 4 0 0 0 0
320 2 7 4 1 0 0 0
320 3 8 5 0 0 0 0
320 4 8 5 0 1 0 0
320 5 9 3 0 0 0 0
321 0 8 2 0 0 0 0
322 0 7 4 0 0 0 0
322 1 7 4 1 0 0 0
322 2 8 2 0 0 0 0
322 3 8 5 0 0 0 0
322 4 9 3 0 0 0 0
322 5 9 3 0 1 0 0
323 0 8 5 0 0 0 0
324 0 8 2 0 0 0 0
324 1 9 3 0 0 0 0
325 0 8 5 0 0 0 0
325 1 9 3 0 0 0 0
326 0 9 3 0 0 0 0
327 0 6 3 0 0 0 0
328 0 6 3 0 0 0 0
328 1 7 1 0 0 0 0
329 0 6 3 0 0 0 0
329 1 7 4 0 0 0 0
330 0 7 1 0 0 0 0
331 0 6 3 0 0 0 0
331 1 6 3 0 1 0 0
331 2 7 1 0 0 0 0
331 3 7 4 0 0 0 0
331 4 8 2 0 0 0 0
331 5 8 2 1 0 0 0
332 0 7 4 0 0 0 0
333 0 6 3 0 0 0 0
333 1 7 1 0 0 0 0
333 2 7 1 0 1 0 0
333 3 8 2 0 0 0 0
333 4 8 2 1 0 0 0
333 5 9 0 0 0 0 0
334 0 6 3 0 0 0 0
334 1 7 4 0 0 0 0
334 2 7 4 0 1 0 0
334 3 8 2 0 0 0 0
334 4 8 2 1 0 0 0
334 5 9 3 0 0 0 0
335 0 6 3 0 0 0 0
335 1 7 1 0 0 0 0
335 2 7 4 0 0 0 0
335 3 8 2 0 0 0 0
335 4 8 2 0 1 0 0
335 5 8 2 1 0 0 0
335 6 8 2 1 1 0 0
335 7 9 0 0 0 0 0
335 8 9 3 0 0 0 0
335 9 10 1 0 0 0 0
336 0 7 4 0 0 0 0
336 1 9 3 0 0 0 0
337 0 7 1 0 0 0 0
337 1 8 2 0 0 0 0
337 2 8 2 1 0 0 0
337 3 9 0 0 0 0 0
337 4 10 1 0 0 0 0
338 0 7 4 0 0 0 0
338 1 8 2 0 0 0 0
338 2 8 2 1 0 0 0
338 3 9 3 0 0 0 0
338 4 9 3 0 1 0 0
338 5 10 1 0 0 0 0
339 0 8 2 0 0 0 0
339 1 8 2 1 0 0 0
339 2 9 0 0 0 0 0
339 3 9 3 0 0 0 0
339 4 10 1 0 0 0 0
339 5 10 1 0 1 0 0
340 0 9 3 0 0 0 0
341 0 9 3 0 0 0 0
341 1 10 1 0 0 0 0
342 0 10 1 0 0 0 0
343 0 7 1 0 0 0 0
344 0 7 1 0 0 0 0
345 0 7 1 0 0 0 0
345 1 8 2 0 0 0 0
346 0 7 1 0 0 0 0
346 1 7 1 0 1 0 0
346 2 8 2 0 0 0 0
346 3 9 0 0 0 0 0
347 0 8 2 0 0 0 0
348 0 7 1 0 0 0 0
348 1 8 2 0 0 0 0
348 2 8 2 0 1 0 0
348 3 9 0 0 0 0 0
348 4 10 1 0 0 0 0
349 0 7 1 0 0 0 0
349 1 8 2 0 0 0 0
349 2 9 0 0 0 0 0
349 3 10 1 0 0 0 0
350 0 8 2 0 0 0 0
350 1 10 1 0 0 0 0
351 0 8 2 0 0 0 0
351 1 9 0 0 0 0 0
351 2 10 1 0 0 0 0
351 3 10 1 0 1 0 0
352 0 10 1 0 0 0 0
353 0 10 1 0 0 0 0
END_PATHS
BEGIN_VALUES
# block out_path in_path coefficient
0 0 0 1.00000000000000000e+00
1 0 0 -1.00000000000000000e+00
2 0 0 1.00000000000000000e+00
2 1 1 -1.00000000000000000e+00
3 0 0 1.00000000000000000e+00
4 0 0 -1.00000000000000000e+00
5 0 0 1.00000000000000000e+00
5 1 1 -1.00000000000000000e+00
6 0 0 -5.00000000000000000e-01
6 0 1 -3.16227766016838052e-01
6 0 2 -7.07106781186547684e-01
6 0 3 -3.87298334620741758e-01
6 1 0 -3.16227766016837941e-01
6 1 1 4.00000000000000078e-01
6 1 2 4.47213595499958039e-01
6 1 3 -7.34846922834953675e-01
6 2 0 -7.07106781186547684e-01
6 2 1 4.47213595499957983e-01
6 2 3 5.47722557505166296e-01
6 3 0 -3.87298334620741813e-01
6 3 1 -7.34846922834953453e-01
6 3 2 5.47722557505166074e-01
6 3 3 9.99999999999999778e-02
7 0 0 1.24999999999999986e-01
7 0 1 3.95284707521047440e-01
7 0 2 3.53553390593273731e-01
7 0 5 -3.53553390593273842e-01
7 0 6 6.49519052838329003e-01
7 0 7 3.95284707521047385e-01
7 1 0 3.95284707521047440e-01
7 1 1 2.50000000000000000e-01
7 1 2 -4.47213595499957928e-01
7 1 3 -5.00000000000000111e-01
7 1 4 -5.00000000000000222e-01
7 1 6 -1.36930639376291519e-01
7 1 7 2.50000000000000056e-01
7 2 0 3.53553390593273786e-01
7 2 1 -4.47213595499957983e-01
7 2 2 -2.99999999999999989e-01
7 2 5 -5.00000000000000111e-01
7 2 6 3.67423461417476727e-01
7 2 7 -4.47213595499957872e-01
7 3 1 -5.00000000000000222e-01
7 3 3 -5.00000000000000222e-01
7 3 4 5.00000000000000111e-01
7 3 7 5.00000000000000000e-01
7 4 1 -5.00000000000000000e-01
7 4 3 5.00000000000000222e-01
7 4 4 -5.00000000000000111e-01
7 4 7 5.00000000000000111e-01
7 5 0 -3.53553390593273842e-01
7 5 2 -5.00000000000000222e-01
7 5 5 5.00000000000000333e-01
7 5 6 6.12372435695794581e-01
7 6 0 6.49519052838329003e-01
7 6 1 -1.36930639376291546e-01
7 6 2 3.67423461417476671e-01
7 6 5 6.12372435695794692e-01
7 6 6 1.75000000000000017e-01
7 6 7 -1.36930639376291546e-01
7 7 0 3.95284707521047385e-01
7 7 1 2.50000000000000000e-01
7 7 2 -4.47213595499957983e-01
7 7 3 5.00000000000000111e-01
7 7 4 5.00000000000000222e-01
7 7 6 -1.36930639376291546e-01
7 7 7 2.50000000000000056e-01
8 0 0 4.99999999999999889e-01
8 0 1 8.66025403784438597e-01
8 1 0 8.66025403784438708e-01
8 1 1 -4.99999999999999889e-01
9 0 0 -1.66666666666666713e-01
9 0 1 4.47213595499957983e-01
9 0 2 -3.33333333333333426e-01
9 0 3 2.04124145231931425e-01
9 0 4 -4.18330013267037837e-01
9 0 5 6.66666666666666630e-01
9 1 0 4.47213595499957983e-01
9 1 1 2.00000000000000039e-01
9 1 4 7.48331477354788110e-01
9 1 5 4.47213595499958094e-01
9 2 0 -3.33333333333333204e-01
9 2 2 3.33333333333333426e-01
9 2 3 -8.16496580927726257e-01
9 2 5 3.33333333333333315e-01
9 3 0 2.04124145231931592e-01
9 3 2 -8.16496580927726145e-01
9 3 3 -4.99999999999999944e-01
9 3 5 -2.04124145231931564e-01
9 4 0 -4.18330013267037615e-01
9 4 1 7.48331477354788221e-01
9 4 4 2.99999999999999933e-01
9 4 5 -4.18330013267037892e-01
9 5 0 6.66666666666666630e-01
9 5 1 4.47213595499957983e-01
9 5 2 3.33333333333333426e-01
9 5 3 -2.04124145231931509e-01
9 5 4 -4.18330013267037892e-01
9 5 5 -1.66666666666666741e-01
10 0 0 3.99999999999999967e-01
10 0 1 -4.47213595499958039e-01
10 0 2 -7.34846922834953342e-01
10 0 3 3.16227766016837997e-01
10 1 0 -4.47213595499958039e-01
10 1 2 -5.47722557505166296e-01
10 1 3 -7.07106781186547684e-01
10 2 0 -7.34846922834953453e-01
10 2 1 -5.47722557505166074e-01
10 2 2 1.00000000000000006e-01
10 2 3 3.87298334620741758e-01
10 3 0 3.16227766016837997e-01
10 3 1 -7.07106781186547795e-01
10 3 2 3.87298334620741813e-01
10 3 3 -5.00000000000000000e-01
11 0 0 1.00000000000000000e+00
12 0 0 -4.99999999999999889e-01
12 0 1 8.66025403784439041e-01
12 1 0 8.66025403784438375e-01
12 1 1 4.99999999999999778e-01
13 0 0 -1.00000000000000000e+00
14 0 0 7.50000000000000000e-01
14 0 1 4.47213595499958150e-01
14 0 2 4.67707173346742722e-01
14 0 3 1.36930639376291574e-01
14 1 0 4.47213595499957983e-01
14 1 1 2.00000000000000011e-01
14 1 2 -8.36660026534075563e-01
14 1 3 -2.44948974278317827e-01
14 2 0 4.67707173346742777e-01
14 2 1 -8.36660026534075785e-01
14 2 2 1.25000000000000028e-01
14 2 3 -2.56173769148989927e-01
14 3 0 1.36930639376291546e-01
14 3 1 -2.44948974278317883e-01
14 3 2 -2.56173769148989927e-01
14 3 3 9.25000000000000044e-01
15 0 0 -1.00000000000000000e+00
16 0 0 -5.00000000000000111e-01
16 0 1 -3.16227766016837997e-01
16 0 2 -7.07106781186547795e-01
16 0 3 -3.87298334620741813e-01
16 1 0 -3.16227766016838052e-01
16 1 1 4.00000000000000022e-01
16 1 2 4.47213595499957983e-01
16 1 3 -7.34846922834953453e-01
16 2 0 -7.07106781186547684e-01
16 2 1 4.47213595499958039e-01
16 2 3 5.47722557505166074e-01
16 3 0 -3.87298334620741758e-01
16 3 1 -7.34846922834953564e-01
16 3 2 5.47722557505166185e-01
16 3 3 1.00000000000000033e-01
17 0 0 2.50000000000000056e-01
17 0 1 8.83883476483184549e-01
17 0 2 -2.50000000000000000e-01
17 0 3 -3.06186217847897346e-01
17 1 0 8.83883476483184882e-01
17 1 1 -3.75000000000000056e-01
17 1 2 -1.76776695296636865e-01
17 1 3 -2.16506350946109621e-01
17 2 0 -2.50000000000000111e-01
17 2 1 -1.76776695296636838e-01
17 2 2 2.49999999999999944e-01
17 2 3 -9.18558653543691928e-01
17 3 0 -3.06186217847897291e-01
17 3 1 -2.16506350946109732e-01
17 3 2 -9.18558653543691928e-01
17 3 3 -1.24999999999999972e-01
18 0 0 -8.33333333333333287e-02
18 0 1 -2.10818510677891952e-01
18 0 2 3.48608344389198188e-01
18 0 3 7.93856620135735436e-01
18 0 4 -4.43705983732471332e-01
18 1 0 -2.10818510677892007e-01
18 1 1 6.66666666666667213e-02
18 1 2 8.81917103688196979e-01
18 1 3 -1.82574185835055414e-01
18 1 4 3.74165738677394333e-01
18 2 0 3.48608344389198244e-01
18 2 1 8.81917103688196868e-01
18 2 2 4.16666666666666574e-02
18 2 3 3.01903682212279978e-01
18 2 4 8.83883476483184327e-02
18 3 0 7.93856620135735547e-01
18 3 1 -1.82574185835055414e-01
18 3 2 3.01903682212280033e-01
18 3 3 -3.12500000000000000e-01
18 3 4 -3.84260653723485113e-01
18 4 0 -4.43705983732471165e-01
18 4 1 3.74165738677394111e-01
18 4 2 8.83883476483184327e-02
18 4 3 -3.84260653723484946e-01
18 4 4 -7.12500000000000133e-01
19 0 0 1.00000000000000000e+00
20 0 0 2.00000000000000011e-01
20 0 1 9.79795897113271308e-01
20 1 0 9.79795897113271197e-01
20 1 1 -2.00000000000000011e-01
21 0 0 -2.49999999999999889e-01
21 0 1 9.68245836551854144e-01
21 1 0 9.68245836551854255e-01
21 1 1 2.49999999999999944e-01
22 0 0 1.00000000000000000e+00
23 0 0 1.00000000000000000e+00
24 0 0 -8.33333333333333565e-02
24 0 1 -2.10818510677892007e-01
24 0 2 3.48608344389198188e-01
24 0 3 7.93856620135735436e-01
24 0 4 -4.43705983732471165e-01
24 1 0 -2.10818510677891979e-01
24 1 1 6.66666666666666796e-02
24 1 2 8.81917103688196868e-01
24 1 3 -1.82574185835055414e-01
24 1 4 3.74165738677394111e-01
24 2 0 3.48608344389198133e-01
24 2 1 8.81917103688196868e-01
24 2 2 4.16666666666666574e-02
24 2 3 3.01903682212279978e-01
24 2 4 8.83883476483184605e-02
24 3 0 7.93856620135735325e-01
24 3 1 -1.82574185835055358e-01
